,Traceroute,TTL,Latency,Delay
616,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,86.7,"[0.831, 1.38, 55.467, 44.475, 86.299]"
617,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,86.0,"[7.362, 1.282, 44.117, 44.149, 86.758]"
618,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,86.5,"[4.215, 1.532, 44.276, 44.304, 87.06]"
619,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,86.0,"[3.265, 1.332, 44.144, 44.24, 87.024]"
620,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,87.4,"[0.938, 2.615, 44.212, 44.271, 86.362]"
621,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,145.0,"[0.954, 2.119, 44.185, 44.234, 132.213]"
622,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,86.5,"[1.036, 1.341, 44.215, 44.25, 85.568]"
623,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,86.6,"[1.098, 9.55, 60.513, 44.283, 86.754]"
624,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,85.7,"[0.938, 1.964, 44.28, 44.331, 86.234]"
625,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,86.3,"[0.949, 1.344, 44.15, 44.265, 86.617]"
626,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,86.1,"[1.085, 1.53, 44.402, 44.327, 86.14]"
627,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,86.2,"[2.677, 1.443, 44.118, 44.168, 86.872]"
628,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,86.8,"[9.914, 1.773, 44.19, 44.222, 85.754]"
629,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,88.5,"[6.723, 1.361, 44.2, 44.231, 86.451]"
630,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,209.0,"[1.05, 4.459, 44.189, 44.246, 250.906]"
631,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,177.0,"[1.068, 1.599, 44.296, 44.332, 166.796]"
632,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,86.0,"[0.845, 1.258, 44.061, 44.173, 86.091]"
633,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,271.0,"[0.958, 1.315, 44.307, 44.265, 243.59]"
634,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,210.0,"[0.851, 1.289, 60.893, 44.234, 283.235]"
635,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,85.6,"[11.082, 1.197, 61.773, 44.253, 87.434]"
636,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,-1.0,"[17.25, 1.359, 44.075, 44.128, 252.56]"
637,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,188.0,"[1.266, 1.437, 44.296, 44.372, 193.483]"
638,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,86.4,"[0.923, 1.317, 44.177, 44.213, 89.949]"
639,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,230.0,"[0.85, 1.444, 44.202, 44.271, 234.358]"
640,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,223.0,"[0.982, 1.24, 44.159, 44.205, 228.438]"
641,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,97.9,"[0.95, 1.61, 44.421, 44.363, 86.082]"
642,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,259.0,"[0.834, 1.444, 44.129, 44.333, 211.064]"
643,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,85.7,"[0.84, 1.189, 44.392, 44.431, 86.043]"
644,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,86.1,"[0.978, 1.264, 44.211, 44.245, 87.196]"
645,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,86.6,"[0.806, 1.423, 79.894, 44.318, 86.653]"
646,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,86.5,"[2.28, 1.36, 44.406, 44.627, 86.21]"
647,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,86.1,"[1.058, 5.836, 44.151, 44.208, 85.98]"
648,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,86.5,"[3.141, 1.499, 44.22, 44.339, 86.083]"
649,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,86.3,"[0.951, 1.244, 44.143, 44.193, 86.474]"
650,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,212.0,"[3.123, 1.222, 61.802, 44.371, 264.289]"
651,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,127.0,"[0.976, 1.41, 44.231, 44.264, 86.689]"
652,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,205.0,"[0.942, 1.315, 44.033, 44.342, 128.631]"
653,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",-1.0,222.0,"[0.993, 1.261, 44.153, 44.203, 216.981]"
654,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,218.0,"[1.653, 7.041, 44.2, 44.265, 210.853]"
655,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,288.0,"[1.152, 1.603, 44.247, 44.283, 235.796]"
656,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,212.0,"[1.881, 1.233, 44.135, 44.264, 206.023]"
657,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,185.0,"[0.959, 1.26, 44.152, 44.2, 213.875]"
658,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,219.0,"[3.98, 4.141, 46.49, 47.271, 176.561]"
659,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,201.0,"[7.842, 1.347, 44.279, 44.229, 192.065]"
660,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,263.0,"[0.589, 1.555, 60.415, 46.755, 230.715]"
661,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,239.0,"[0.963, 1.247, 44.239, 44.29, 258.236]"
662,"[[10, 88, 3, 222], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,-1.0,"[0.721, 1.289, 46.476, 46.471, 255.13]"
663,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,130.0,"[0.926, 1.397, 44.15, 44.18, 176.408]"
664,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,120.0,"[2.382, 1.243, 44.232, 44.278, 173.222]"
665,"[[10, 88, 3, 220], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",-1.0,239.0,"[13.856, 1.472, 44.183, 44.247, 262.999]"
666,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,261.0,"[4.513, 6.355, 44.291, 44.352, 217.473]"
667,"[[10, 88, 3, 222], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,-1.0,"[0.634, 1.541, 44.312, 44.31, 163.607]"
668,"[[10, 88, 3, 220], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,195.0,"[0.783, 1.327, 56.695, 44.33, 121.695]"
669,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,-1.0,"[0.921, 3.13, 44.122, 44.159, 246.003]"
670,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,246.0,"[2.759, 1.449, 44.141, 44.183, 211.115]"
671,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,130.0,"[0.815, 1.443, 44.25, 44.284, 112.596]"
672,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,133.0,"[1.688, 1.394, 44.213, 44.27, 116.875]"
673,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,219.0,"[0.818, 1.128, 44.063, 44.147, 210.135]"
674,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,129.0,"[1.447, 1.384, 44.207, 44.255, 154.871]"
675,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,209.0,"[1.161, 1.291, 44.171, 44.216, 226.731]"
676,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,160.0,"[0.899, 1.433, 45.177, 44.363, 161.304]"
677,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,171.0,"[1.081, 1.35, 44.109, 44.212, 145.697]"
678,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,198.0,"[0.759, 3.283, 44.193, 44.224, 176.376]"
679,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,237.0,"[0.743, 1.167, 44.116, 44.229, 222.957]"
680,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,209.0,"[10.909, 4.673, 44.381, 44.428, 235.422]"
681,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,216.0,"[9.568, 1.253, 44.122, 44.335, 203.593]"
682,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",-1.0,221.0,"[20.919, 2.59, 44.531, 44.473, 252.229]"
683,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,261.0,"[0.889, 1.246, 44.141, 44.163, 258.719]"
684,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,123.0,"[0.845, 3.521, 44.258, 44.292, 146.025]"
685,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",-1.0,127.0,"[5.066, 1.446, 44.218, 44.261, 434.657]"
686,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,87.2,"[0.975, 1.317, 44.192, 44.353, 86.748]"
687,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,130.0,"[13.606, 2.104, 47.255, 44.81, 151.039]"
688,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,123.0,"[1.071, 1.222, 44.413, 44.373, 164.434]"
689,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,226.0,"[6.13, 1.404, 44.11, 44.328, 256.805]"
690,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,-1.0,"[9.643, 1.304, 44.122, 44.306, 248.225]"
691,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,182.0,"[0.898, 1.56, 44.094, 44.139, 172.537]"
692,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,250.0,"[0.89, 1.535, 44.244, 44.289, 220.644]"
693,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",-1.0,253.0,"[1.702, 1.507, 44.117, 44.223, 260.878]"
694,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,197.0,"[0.871, 1.359, 44.289, 44.392, 180.859]"
695,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",-1.0,138.0,"[1.039, 1.551, 44.395, 44.393, 153.937]"
696,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",-1.0,-1.0,"[15.323, 1.3, 44.227, 44.259, 260.342]"
697,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,-1.0,"[1.012, 1.436, 44.215, 44.25, 234.132]"
698,"[[10, 88, 3, 220], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",-1.0,-1.0,"[0.734, 1.312, 44.176, 44.72, 245.945]"
699,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",-1.0,261.0,"[1.775, 1.214, 44.318, 44.456, 245.983]"
700,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,201.0,"[1.108, 1.431, 51.042, 44.894, 214.275]"
701,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,-1.0,"[1.102, 1.34, 44.148, 44.198, 250.863]"
702,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,-1.0,"[4.606, 1.468, 44.395, 44.148, 183.328]"
703,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,317.0,"[0.833, 1.261, 44.137, 44.185, 249.775]"
704,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,239.0,"[4.484, 1.38, 44.169, 44.206, 253.501]"
705,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,94.5,"[1.073, 2.041, 44.209, 44.259, 258.628]"
706,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,194.0,"[10.485, 1.482, 44.29, 44.346, 227.978]"
707,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,159.0,"[0.852, 1.245, 44.219, 44.266, 177.551]"
708,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",-1.0,177.0,"[0.782, 1.459, 44.127, 44.164, 267.759]"
709,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,228.0,"[0.943, 1.278, 47.398, 47.394, 192.039]"
710,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,86.2,"[2.67, 1.667, 44.195, 44.271, 86.392]"
711,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,86.2,"[19.9, 1.311, 44.399, 44.396, 85.953]"
712,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,86.8,"[1.151, 1.634, 49.039, 44.343, 85.86]"
713,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,85.7,"[16.967, 2.09, 44.271, 44.364, 86.414]"
714,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,86.3,"[0.962, 1.195, 44.227, 44.306, 86.682]"
715,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,114.0,"[0.853, 1.38, 44.118, 44.18, 116.919]"
716,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,114.0,"[0.97, 1.497, 44.443, 44.439, 116.839]"
717,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,114.0,"[3.891, 2.465, 45.038, 44.429, 116.755]"
718,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,114.0,"[5.202, 5.253, 44.246, 44.282, 115.803]"
719,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,115.0,"[0.932, 1.302, 44.246, 44.302, 116.86]"
720,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,114.0,"[1.145, 1.471, 44.206, 44.252, 116.883]"
721,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,114.0,"[6.862, 1.478, 44.048, 44.102, 116.861]"
722,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,114.0,"[0.879, 1.34, 44.233, 44.369, 120.242]"
723,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,115.0,"[1.472, 1.374, 44.194, 44.411, 117.534]"
724,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,114.0,"[0.841, 1.37, 44.221, 44.267, 119.093]"
725,"[[10, 88, 3, 222], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,114.0,"[0.723, 1.436, 44.314, 44.221, 125.771]"
726,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,115.0,"[3.596, 2.478, 44.124, 44.159, 114.462]"
727,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,115.0,"[1.723, 1.532, 45.791, 44.273, 116.393]"
728,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,115.0,"[2.769, 3.705, 52.608, 44.193, 116.547]"
729,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,142.0,"[4.38, 1.471, 44.188, 44.246, 190.753]"
730,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,115.0,"[0.914, 4.289, 44.33, 44.243, 166.372]"
731,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[0.937, 4.945, 44.296, 44.293, 116.383]"
732,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,115.0,"[3.623, 1.402, 44.217, 44.258, 116.961]"
733,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,115.0,"[0.922, 1.259, 44.192, 44.227, 116.998]"
734,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,114.0,"[2.801, 1.414, 44.263, 44.216, 116.929]"
735,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,115.0,"[0.793, 3.067, 44.143, 44.196, 114.006]"
736,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,115.0,"[0.857, 1.263, 44.128, 44.167, 121.64]"
737,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,115.0,"[0.893, 1.318, 44.245, 44.288, 117.329]"
738,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,115.0,"[1.225, 1.395, 44.138, 44.201, 114.209]"
739,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,117.0,"[1.059, 5.267, 44.367, 44.279, 116.705]"
740,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,114.0,"[9.518, 1.404, 44.181, 44.217, 114.276]"
741,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,115.0,"[1.225, 5.724, 44.259, 44.293, 114.083]"
742,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,116.0,"[0.976, 1.408, 44.337, 44.374, 117.36]"
743,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,115.0,"[0.851, 1.952, 44.284, 44.281, 116.833]"
744,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,213.0,"[1.156, 1.493, 44.186, 44.232, 173.852]"
745,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,115.0,"[1.051, 1.452, 44.217, 44.279, 117.736]"
746,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,115.0,"[0.985, 1.387, 44.285, 44.326, 117.51]"
747,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,115.0,"[1.084, 1.254, 44.124, 44.157, 117.274]"
748,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,115.0,"[0.825, 19.094, 44.296, 44.362, 117.585]"
749,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,114.0,"[2.774, 1.514, 44.146, 44.188, 116.986]"
750,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,120.0,"[0.877, 1.278, 44.276, 44.232, 207.304]"
751,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,185.0,"[0.824, 2.543, 61.724, 44.193, 141.08]"
